customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5574-nxziu,male,False,False,False,63,True,False,fiber optic,True,True,True,True,True,True,two year,False,credit card (automatic),109.2,7049.75,False
0019-gfntw,female,False,False,False,56,False,False,dsl,True,True,True,True,False,False,two year,False,bank transfer (automatic),45.05,2560.1,False
4256-zwtzi,female,False,False,True,5,True,False,dsl,False,False,False,True,False,False,month-to-month,True,mailed check,51.0,286.8,False
8309-ppced,female,False,True,False,72,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer (automatic),110.45,7982.5,False
4098-naukp,male,True,True,True,68,True,True,fiber optic,False,True,True,False,False,False,month-to-month,True,electronic check,84.65,5683.6,False
5196-wpyow,male,False,True,True,67,True,False,dsl,True,True,False,True,False,False,one year,False,mailed check,60.05,3994.05,False
4608-lcimn,male,False,True,True,8,True,False,dsl,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),44.65,369.15,False
1485-ydhmm,male,False,True,True,52,True,True,fiber optic,False,True,False,True,False,True,month-to-month,True,bank transfer (automatic),93.25,4631.7,False
4054-cumia,female,False,True,True,18,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.25,401.95,False
0603-tpmib,female,False,True,True,59,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.45,1534.05,False
2525-gvkqu,female,False,False,False,60,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.6,1093.0,False
8161-qymtt,male,False,False,False,7,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,94.1,701.3,False
9581-gvbxt,male,False,True,True,59,False,False,dsl,True,False,True,False,False,False,one year,False,mailed check,34.8,1980.3,False
5862-brixz,male,False,False,False,46,False,False,dsl,True,False,True,True,True,True,two year,True,bank transfer (automatic),60.75,2893.4,False
5404-ggukr,male,False,False,False,5,True,False,dsl,False,True,False,False,False,False,month-to-month,True,electronic check,51.35,262.3,False
3308-jsgml,male,True,True,False,59,False,False,dsl,True,False,True,True,True,True,two year,True,credit card (automatic),64.05,3886.85,False
2126-gsegl,female,False,True,False,70,True,True,dsl,False,True,True,True,True,True,two year,True,bank transfer (automatic),84.8,5917.55,False
3677-tnkio,female,False,False,False,14,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,credit card (automatic),71.0,914.0,True
0440-qexbz,female,False,False,False,44,True,True,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,50.15,2139.1,False
2434-eevdb,female,False,True,False,64,True,True,fiber optic,True,False,True,False,True,False,two year,True,credit card (automatic),94.6,5948.7,False
6762-qvyjo,female,False,True,True,58,False,False,dsl,True,False,True,True,True,True,two year,False,mailed check,59.75,3624.35,False
6199-iwkgc,female,True,True,False,46,True,True,fiber optic,False,False,False,True,True,True,one year,False,electronic check,100.25,4753.85,False
2675-dhutr,male,True,True,False,58,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,98.9,5780.7,False
8152-vetur,female,False,True,False,72,True,True,fiber optic,False,True,False,False,True,True,two year,True,credit card (automatic),97.7,6869.7,False
9667-eqrxu,female,True,False,False,30,False,False,dsl,False,False,True,False,True,False,month-to-month,True,electronic check,40.3,1172.95,True
7446-ypode,male,True,False,False,11,True,True,dsl,True,True,False,False,False,False,month-to-month,False,bank transfer (automatic),60.25,662.95,False
9522-bnthx,female,True,False,False,34,False,False,dsl,False,True,True,False,True,True,month-to-month,True,electronic check,56.25,1765.95,False
4676-wluht,male,False,False,False,54,False,False,dsl,True,True,False,False,False,True,two year,False,bank transfer (automatic),46.2,2431.95,False
3329-wdiok,female,False,False,False,3,False,False,dsl,False,True,False,False,True,True,month-to-month,True,electronic check,50.6,155.35,True
7980-mhflq,female,False,True,True,72,True,True,no,False,False,False,False,False,False,two year,False,mailed check,24.9,1859.2,False
2873-zliwt,female,False,True,True,40,True,True,fiber optic,False,False,True,True,False,False,month-to-month,True,electronic check,84.85,3303.05,True
3415-taile,female,False,True,True,2,True,False,dsl,False,False,False,False,True,True,month-to-month,False,mailed check,65.7,134.35,True
0757-wcuuz,male,False,True,True,54,True,True,dsl,False,False,True,False,False,True,two year,False,credit card (automatic),63.35,3409.1,False
1629-dqqvb,female,False,False,False,14,True,False,dsl,True,False,False,False,False,False,month-to-month,False,bank transfer (automatic),50.1,709.5,False
1915-iofgu,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.5,70.5,True
3045-xetsh,female,False,False,False,10,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,94.85,953.45,True
0374-aacsz,female,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,False,electronic check,50.15,50.15,False
7239-hzzcx,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.75,19.75,True
4872-vxril,male,False,False,False,56,True,True,dsl,True,True,False,True,False,False,one year,True,bank transfer (automatic),64.65,3665.55,False
9140-czqzz,female,False,True,False,68,True,False,dsl,True,True,False,True,True,True,two year,True,bank transfer (automatic),79.6,5515.8,False
3423-hhxao,female,False,True,True,14,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.5,272.0,False
9938-tkdgl,male,False,True,True,68,True,False,fiber optic,True,False,False,True,True,True,two year,True,electronic check,99.55,6668.0,False
0531-zzjwq,male,True,True,False,55,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.0,4052.4,False
6537-qlgex,female,False,False,False,16,False,False,dsl,True,False,False,False,True,False,month-to-month,True,electronic check,38.9,664.4,False
2688-bhgog,male,True,False,False,9,True,False,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,79.55,718.55,False
7683-cbdkj,male,False,True,True,14,True,False,dsl,True,True,False,False,True,False,month-to-month,True,electronic check,65.45,937.6,True
0946-cljti,male,True,True,False,58,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,98.7,5812.6,True
3160-tyxlt,male,False,False,False,53,False,False,dsl,True,True,False,False,False,True,month-to-month,True,bank transfer (automatic),46.3,2546.85,False
1325-usmec,male,False,True,False,70,True,True,fiber optic,True,True,True,False,True,False,two year,True,credit card (automatic),99.35,6944.5,False
0916-qofdp,female,True,True,True,14,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,95.8,1346.3,False
0628-cnqrm,male,False,True,True,22,True,False,dsl,True,False,True,True,True,False,one year,True,bank transfer (automatic),67.5,1544.05,True
5606-amzbo,female,False,True,False,10,True,True,fiber optic,True,False,False,False,False,False,month-to-month,True,credit card (automatic),78.15,765.15,False
6199-ipcao,female,False,True,True,29,True,True,no,False,False,False,False,False,False,two year,False,mailed check,26.1,692.55,False
7665-toald,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,69.6,69.6,True
0112-qwpnc,male,False,True,False,49,True,True,dsl,True,False,True,True,True,True,one year,False,electronic check,84.35,4059.35,True
0324-brpcj,female,True,True,False,68,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,100.2,6851.65,True
2777-phdei,female,False,False,False,1,True,False,fiber optic,False,False,False,False,True,False,month-to-month,False,electronic check,78.05,78.05,True
5640-caxoa,female,False,False,False,30,False,False,dsl,False,False,False,True,False,True,one year,True,credit card (automatic),40.35,1187.05,False
2235-ezaik,female,False,True,False,72,True,True,dsl,True,True,True,True,True,False,two year,False,credit card (automatic),79.2,5401.9,False
3847-baerp,female,False,False,False,10,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.9,247.0,False
1196-amora,male,False,False,False,7,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,73.6,520.0,True
4282-ymkna,female,False,False,False,9,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.75,706.6,True
1453-rzfon,female,False,False,True,1,True,False,dsl,True,False,False,False,False,False,month-to-month,False,mailed check,49.9,49.9,False
8263-oketd,female,False,False,False,20,True,True,dsl,False,True,False,True,False,True,month-to-month,True,credit card (automatic),68.9,1370.35,False
0670-kdoma,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.25,20.25,False
2476-ygefm,female,False,False,False,29,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,credit card (automatic),76.0,2215.25,False
8687-bafgu,male,False,False,False,1,True,False,fiber optic,False,False,False,True,False,False,month-to-month,False,electronic check,74.0,74.0,False
0641-evboj,male,False,False,False,3,True,False,fiber optic,True,False,False,True,False,False,month-to-month,True,mailed check,82.3,214.4,False
0829-xxplx,female,False,False,False,20,True,False,fiber optic,True,False,True,False,True,False,month-to-month,True,bank transfer (automatic),89.4,1871.15,False
9974-jfbhq,male,False,False,True,64,True,False,fiber optic,False,True,False,True,True,True,month-to-month,True,credit card (automatic),99.15,6171.2,False
5356-rhipp,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.2,20.2,True
6624-jdrds,female,False,False,False,6,False,False,dsl,True,False,False,False,False,False,month-to-month,False,bank transfer (automatic),29.45,161.45,False
0608-jdvec,male,False,True,False,50,True,False,no,False,False,False,False,False,False,two year,False,electronic check,19.8,1013.2,False
9780-fkvvf,male,False,False,False,6,True,False,dsl,True,False,False,False,False,True,month-to-month,True,bank transfer (automatic),59.15,336.7,False
1919-rtpqd,male,False,True,True,7,True,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,44.75,333.65,False
5214-nltit,male,False,True,True,72,True,True,fiber optic,False,False,True,False,False,True,two year,True,credit card (automatic),90.8,6511.8,False
3345-pbbfh,male,False,True,False,8,True,False,dsl,False,True,False,False,False,False,month-to-month,True,bank transfer (automatic),49.55,393.45,False
5055-brmne,female,False,True,True,67,True,True,fiber optic,True,False,False,True,True,True,two year,False,credit card (automatic),106.7,7009.5,False
9189-jwshv,female,True,True,False,24,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,93.55,2264.05,True
2190-phbhr,female,False,True,False,72,True,True,fiber optic,True,True,False,False,False,True,two year,True,credit card (automatic),94.45,6921.7,False
2650-gyryl,male,False,True,True,33,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),19.45,600.25,False
0746-jtrfu,male,False,False,False,2,False,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,25.05,56.35,True
5208-fvqkb,male,False,True,False,70,True,False,dsl,True,True,False,True,False,True,two year,False,mailed check,67.95,4664.15,False
7184-lruur,female,False,False,False,22,True,False,dsl,False,True,True,False,True,False,one year,False,bank transfer (automatic),65.25,1441.8,False
6627-cfosn,female,False,False,False,59,True,True,fiber optic,True,True,True,False,False,True,month-to-month,True,bank transfer (automatic),99.45,5623.7,False
3982-jgsfd,male,False,False,False,36,True,False,no,False,False,False,False,False,False,one year,True,credit card (automatic),20.35,695.85,False
1574-dycwe,female,False,True,True,51,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.95,1028.75,False
7247-xozpb,male,False,True,False,53,True,True,dsl,True,False,True,True,True,False,one year,False,bank transfer (automatic),77.4,4155.95,False
2466-fccpt,female,False,True,True,20,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.7,395.6,False
6211-wwltf,male,False,True,False,63,True,False,fiber optic,True,False,True,False,True,True,two year,False,credit card (automatic),99.7,6330.4,False
4826-tzeva,female,False,False,False,40,True,False,fiber optic,False,True,False,False,False,False,month-to-month,False,credit card (automatic),74.8,2971.7,False
6016-nxbnj,male,False,False,False,35,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.15,638.0,False
9138-efsmo,male,False,True,True,26,True,False,fiber optic,False,False,False,False,False,True,one year,False,bank transfer (automatic),78.95,2034.25,False
0576-wnxxc,male,True,True,False,27,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,95.55,2510.2,True
4632-xjmex,male,False,False,True,53,True,False,dsl,True,True,False,True,False,False,one year,False,credit card (automatic),62.85,3419.5,False
8910-ledag,male,True,True,False,34,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,credit card (automatic),71.55,2427.35,False
3452-gwuin,female,True,True,False,19,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,94.95,1760.25,False
2716-gfzor,male,False,True,False,43,True,False,fiber optic,True,True,True,False,False,False,month-to-month,True,credit card (automatic),86.1,3551.65,False
3724-ucshy,male,False,True,True,6,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.55,122.9,False
8626-xhbie,male,False,False,True,56,True,True,no,False,False,False,False,False,False,two year,True,mailed check,24.8,1424.2,False
4628-cttla,male,False,False,False,57,False,False,dsl,False,True,False,False,True,False,month-to-month,True,electronic check,39.3,2111.45,True
3192-lnkrk,male,False,True,True,34,True,False,fiber optic,False,False,True,False,True,False,month-to-month,True,mailed check,84.05,2909.95,False
4439-yrnvd,female,False,False,False,10,False,False,dsl,False,True,False,True,False,False,month-to-month,False,electronic check,36.25,374.0,False
2876-vbbbl,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.25,20.25,True
6834-nxdca,female,False,False,False,13,False,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,23.9,300.8,True
2208-ugtgr,male,False,False,False,56,True,True,fiber optic,False,True,False,False,True,True,month-to-month,False,electronic check,98.6,5581.05,False
3005-tyfrd,female,False,True,False,55,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,credit card (automatic),103.65,5676.65,False
8670-mefcp,female,False,True,True,36,True,True,dsl,True,True,True,True,True,True,two year,True,credit card (automatic),92.9,3379.25,False
3079-bchln,male,False,True,False,47,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.9,942.95,False
7777-unyhb,female,False,True,True,12,True,False,no,False,False,False,False,False,False,month-to-month,True,credit card (automatic),20.1,232.4,False
5597-glbuc,female,False,False,False,1,True,False,fiber optic,False,False,True,False,True,False,month-to-month,True,electronic check,85.45,85.45,True
7278-ckdnc,male,True,False,False,24,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,80.5,2088.45,False
2748-myrvk,female,False,False,False,63,True,True,fiber optic,False,True,False,False,True,True,one year,False,bank transfer (automatic),99.9,6137.0,True
8450-uyibu,female,True,False,False,35,False,False,dsl,False,False,True,False,True,False,month-to-month,True,electronic check,39.85,1434.6,False
2969-vapyh,female,False,False,False,67,True,False,dsl,True,True,False,True,False,False,one year,False,credit card (automatic),60.5,3870.0,False
4822-ycxmx,male,False,False,False,25,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,84.8,2043.45,True
7181-oqcut,male,False,False,False,21,True,True,fiber optic,True,False,True,False,True,True,month-to-month,False,mailed check,103.85,2215.0,False
8474-umlnt,female,False,False,False,13,True,False,dsl,True,True,False,True,False,True,month-to-month,False,bank transfer (automatic),67.8,842.25,False
9821-pootn,male,False,True,False,35,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,75.2,2576.2,True
3836-fzsdj,male,True,True,False,71,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),24.85,1901.0,False
9142-xmyjh,female,False,False,False,29,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.35,601.6,False
6559-ilwkj,male,False,True,False,71,False,False,dsl,False,True,False,False,True,True,two year,False,electronic check,49.35,3515.25,True
0187-qsxoe,male,True,True,False,7,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.0,605.45,False
7733-udmtp,female,True,False,False,57,False,False,dsl,False,True,True,False,True,True,month-to-month,True,electronic check,55.0,3094.05,False
2649-hwlyb,male,False,True,False,65,True,True,dsl,True,False,True,True,False,True,two year,False,bank transfer (automatic),76.15,4929.55,False
5214-chiwj,male,False,False,False,27,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.3,595.05,False
4229-czmll,male,False,False,False,6,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.9,469.8,True
6904-jlbgy,female,True,False,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card (automatic),117.35,8436.25,False
2465-blleu,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.75,19.75,False
1685-vayjf,male,False,False,False,11,True,False,dsl,False,False,False,False,False,False,month-to-month,False,credit card (automatic),45.2,492.0,False
8874-ejnsr,male,False,True,True,39,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.2,987.95,False
6917-yacbp,female,True,False,False,59,True,True,fiber optic,True,True,True,False,False,False,month-to-month,True,electronic check,89.75,5496.9,False
5049-mubwg,male,False,False,False,26,True,False,dsl,True,False,False,True,True,True,one year,False,bank transfer (automatic),75.0,1908.35,False
4223-wozcm,male,True,False,False,2,True,False,dsl,False,False,True,False,False,False,month-to-month,False,mailed check,49.95,107.1,False
0769-murvm,female,False,True,True,72,False,False,dsl,True,True,True,True,True,True,two year,False,bank transfer (automatic),65.7,4575.35,False
9253-vifjq,male,False,True,False,65,True,True,dsl,True,True,True,False,False,False,one year,False,credit card (automatic),67.05,4309.55,False
7030-fztfm,male,False,True,True,72,True,True,fiber optic,False,True,True,True,True,True,two year,False,credit card (automatic),110.9,7922.75,False
9741-ylntd,male,False,False,False,6,True,True,fiber optic,False,False,False,True,False,True,month-to-month,True,bank transfer (automatic),87.95,522.35,False
5917-ryrmg,male,True,False,False,32,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),19.8,587.7,False
5120-zblai,female,False,True,False,50,True,True,dsl,False,False,True,False,True,True,one year,False,bank transfer (automatic),75.7,3876.2,False
1194-bhjyc,male,False,True,False,61,False,False,dsl,True,False,True,True,True,True,two year,True,mailed check,62.15,3778.85,False
3663-mitlp,female,False,False,False,15,True,False,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,101.25,1457.25,True
0906-qvpms,male,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,bank transfer (automatic),115.15,8349.45,False
9025-zrpvr,male,False,False,False,9,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,18.95,185.6,True
1905-oeilc,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.5,19.5,False
7858-gtzsp,female,False,False,False,12,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,86.55,1066.9,False
3285-ucqvc,female,False,False,False,37,False,False,dsl,False,False,False,True,False,False,month-to-month,False,credit card (automatic),28.6,973.55,True
6248-bshkg,male,False,True,True,61,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.4,1226.45,False
4685-tflls,male,False,True,True,18,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.8,342.3,False
3470-btgqo,male,False,False,True,21,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,45.65,985.05,False
1209-vffoc,male,False,True,True,68,False,False,dsl,True,True,True,True,False,True,two year,True,mailed check,56.4,3948.45,False
8224-dwckx,male,True,False,False,12,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,credit card (automatic),73.3,828.05,False
5482-plvpe,female,True,False,False,2,False,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,24.35,41.85,True
4553-dvpzg,female,False,True,False,62,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,101.35,6164.7,False
4902-ohlsk,female,True,False,False,29,True,True,fiber optic,False,False,False,True,True,True,month-to-month,False,electronic check,98.65,2862.75,True
6917-iayhd,male,False,False,True,1,False,False,dsl,False,True,False,True,False,False,month-to-month,False,mailed check,33.6,33.6,False
0495-zbngw,male,True,True,False,5,True,True,fiber optic,False,False,True,False,False,False,month-to-month,True,bank transfer (automatic),79.9,343.95,True
8620-rjpzn,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,20.7,20.7,False
7572-kpvkk,male,False,False,True,62,True,True,fiber optic,False,False,True,True,True,True,two year,True,electronic check,104.05,6590.5,False
2642-mawlj,female,False,True,True,36,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),20.25,717.95,False
2357-coqek,female,True,False,False,28,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,103.3,2890.65,True
7103-zgvnt,female,False,True,True,69,True,True,dsl,True,True,False,True,True,False,one year,False,credit card (automatic),73.7,4885.85,False
3737-gcspv,female,False,True,False,11,True,True,fiber optic,True,False,False,True,True,False,month-to-month,True,credit card (automatic),96.2,1222.05,True
2027-wkxmw,female,False,True,False,63,True,True,fiber optic,False,True,True,True,True,True,month-to-month,True,electronic check,108.75,6871.7,False
7137-naxml,male,False,False,False,23,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),20.15,405.6,False
2428-zmctb,male,False,False,False,10,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.75,208.25,False
2961-vnfkl,female,False,True,False,71,True,True,no,False,False,False,False,False,False,two year,True,credit card (automatic),25.95,1801.9,False
1768-hnvgj,female,True,False,False,45,True,True,dsl,True,False,False,True,False,True,month-to-month,True,electronic check,70.05,3062.45,False
6963-kqyqb,female,False,True,True,70,True,True,no,False,False,False,False,False,False,two year,False,mailed check,24.05,1764.75,False
5934-rmpov,female,False,False,True,22,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,84.75,1816.75,False
1207-blksa,female,False,True,True,52,True,True,no,False,False,False,False,False,False,two year,False,mailed check,23.05,1255.1,False
4088-yldsu,male,False,True,False,55,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,104.15,5743.05,True
8316-bbqay,female,False,False,False,65,False,False,dsl,True,False,True,True,True,True,two year,False,credit card (automatic),59.95,3921.1,False
1166-pqlgg,female,False,True,True,72,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),19.55,1463.45,False
3146-jtqhr,male,False,True,False,10,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.6,189.45,False
4291-yzodp,female,False,False,True,7,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.05,96.8,False
4395-pzmsn,male,True,False,False,5,True,False,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,85.55,408.5,False
6427-fefig,female,False,True,True,24,True,True,dsl,True,False,True,False,True,True,two year,False,credit card (automatic),78.6,1846.65,False
0017-iudmw,female,False,True,True,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card (automatic),116.8,8456.75,False
8706-hradd,male,False,False,False,21,False,False,dsl,True,False,False,True,True,False,month-to-month,True,mailed check,43.55,1011.5,False
9955-qopoy,male,False,True,False,69,False,False,dsl,False,True,True,True,True,True,one year,True,credit card (automatic),60.8,4263.4,False
4385-zkvnw,male,False,True,True,44,True,False,dsl,False,True,False,True,False,False,month-to-month,True,bank transfer (automatic),54.9,2549.1,False
5446-dkwyw,female,True,True,True,61,True,True,dsl,False,False,True,False,True,False,one year,True,electronic check,65.2,3965.05,False
2034-cgrhz,male,True,False,False,24,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,credit card (automatic),102.95,2496.7,True
5797-apwzc,female,False,False,False,1,True,False,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,90.6,90.6,True
3683-qkiue,female,False,False,False,6,True,False,dsl,False,False,False,True,False,False,month-to-month,True,bank transfer (automatic),50.8,288.05,True
4228-zgyuw,male,False,False,False,4,True,True,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,90.05,368.1,True
9031-zvqpt,male,False,True,False,72,True,True,fiber optic,False,True,True,True,True,True,two year,True,electronic check,108.2,7840.6,False
2990-iajsv,male,False,False,False,72,True,True,dsl,True,True,True,True,True,True,two year,False,bank transfer (automatic),92.0,6632.75,False
8107-kncim,male,True,True,False,14,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,75.1,1013.35,False
9027-yfhqj,male,False,False,False,7,True,True,no,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),25.05,152.95,False
5176-ldkuh,female,False,False,False,48,True,False,fiber optic,False,True,False,False,False,False,one year,False,electronic check,75.15,3772.65,False
4644-obgfz,male,False,True,True,55,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.5,1026.35,False
7926-ijoou,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.3,19.3,False
6480-yagiy,male,False,False,False,45,True,False,fiber optic,True,True,True,True,True,True,one year,False,credit card (automatic),112.2,5031.85,False
4029-hpfvy,male,False,False,False,3,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,70.3,220.4,False
7602-dbtou,female,False,True,False,71,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.6,1416.5,False
5345-bmkwb,male,False,True,False,8,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,158.35,False
3519-zkxgg,female,False,True,False,3,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,75.85,256.6,True
5457-colht,male,False,True,True,69,True,False,dsl,True,True,False,True,True,True,two year,False,bank transfer (automatic),80.65,5542.55,False
6416-tvaih,male,False,True,True,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,68.5,68.5,True
5451-yhypw,female,True,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,credit card (automatic),115.75,8443.7,False
5108-adxwo,male,False,False,False,11,True,False,fiber optic,True,False,False,False,False,False,month-to-month,True,electronic check,73.5,791.75,True
7998-wnzem,male,False,False,False,71,True,True,dsl,True,True,True,True,False,True,two year,False,bank transfer (automatic),80.6,5708.2,False
3066-rrjio,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,69.95,69.95,True
4664-njcms,female,False,True,False,33,False,False,dsl,True,False,True,True,True,True,two year,False,bank transfer (automatic),59.55,2016.3,False
0307-bcopk,female,False,False,False,16,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.05,326.65,False
7629-wfglw,female,True,True,False,56,True,True,fiber optic,True,True,True,True,False,False,one year,False,electronic check,95.65,5471.75,False
2542-hygiq,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.95,19.95,False
6715-ofdbp,male,False,False,False,5,True,False,dsl,False,False,True,False,True,True,month-to-month,True,electronic check,70.05,346.4,True
5016-lipdw,male,False,True,True,57,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.4,1061.6,False
6481-lxpwl,male,False,True,True,56,False,False,dsl,False,True,True,False,False,False,one year,True,credit card (automatic),36.1,1971.5,False
1567-dscic,male,False,False,False,8,True,True,fiber optic,False,True,True,False,True,False,month-to-month,True,electronic check,94.0,773.65,True
2150-uwtfy,female,False,True,True,22,True,False,dsl,True,True,True,False,False,False,month-to-month,False,mailed check,61.15,1422.05,True
6124-acrhj,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.75,19.75,False
9362-mwodr,female,False,False,True,40,True,False,dsl,True,False,False,True,True,False,month-to-month,True,credit card (automatic),64.1,2460.35,False
9975-gpkzu,male,False,True,True,46,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.75,856.5,False
9625-rzfuk,male,False,True,True,63,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.7,1275.85,False
5153-lxkdt,male,False,True,True,68,True,True,fiber optic,True,True,True,False,True,True,two year,True,electronic check,110.2,7467.5,False
5161-ubzxi,male,False,True,True,69,True,False,fiber optic,True,True,False,True,True,True,two year,True,credit card (automatic),106.35,7261.75,False
1020-jpqow,female,False,True,False,56,True,True,fiber optic,False,True,True,True,False,False,month-to-month,False,electronic check,90.55,5116.6,False
7919-zodzz,female,False,True,True,10,True,False,dsl,False,True,True,False,False,True,one year,True,mailed check,65.9,660.05,False
